,STAID,STANAME,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN-2009,CLASS,AGGECOREGION
7801,11230000.0,SF SAN JOAQUIN R NR FLORENCE LK CA,445.2,18,37.273276,-118.965949,CA,,Non-ref,WestMnts
7802,11230200.0,HOOPER C BL DIV DAM NR FLORENCE LAKE CA,16.6,18,37.305775,-118.950672,CA,,Non-ref,WestMnts
7803,11230215.0,SF SAN JOAQUIN R BL HOOPER C NR FLORENCE LAKE CA,480.1,18,37.309664,-118.962061,CA,,Non-ref,WestMnts
7804,11230500.0,BEAR C NR LAKE THOMAS A EDISON CA,135.5,18,37.339386,-118.973451,CA,yes,Ref,WestMnts
7805,11230530.0,BEAR C BELOW DIV DAM NR LAKE THOMAS A EDISON CA,137.3,18,37.335498,-118.975673,CA,,Non-ref,WestMnts
7806,11231500.0,MONO C BL LK THOMAS A EDISON CA,235.7,18,37.361331,-118.99206299999999,CA,,Non-ref,WestMnts
7807,11231600.0,MONO C BL DIV DAM NR MONO HOT SPRINGS CA,236.4,18,37.359942,-118.998452,CA,,Non-ref,WestMnts
7808,11234760.0,SAN JOAQUIN R AB SHAKEFLAT C NR BIG CREEK CA,2600.9,18,37.316611,-119.329573,CA,,Non-ref,WestMnts
7809,11237000.0,BIG C BL HUNTINGTON LK CA,187.1,18,37.221334000000006,-119.212622,CA,,Non-ref,WestMnts
7810,11237500.0,PITMAN C BL TAMARACK C CA,59.8,18,37.198557,-119.213733,CA,yes,Ref,WestMnts
7811,11237700.0,PITMAN C NR TAMARACK MOUNTAIN CA,60.0,18,37.199112,-119.215122,CA,,Non-ref,WestMnts
7812,11238500.0,BIG C NR MOUTH NR BIG CREEK CA,339.0,18,37.207724,-119.321238,CA,,Non-ref,WestMnts
7813,11238600.0,SAN JOAQUIN R AB STEVENSON C NR BIG CREEK CA,3098.2,18,37.207724,-119.330127,CA,,Non-ref,WestMnts
7814,11239300.0,NF STEVENSON C A PERIMETER RD NR BIG C CA,11.7,18,37.13689,-119.25457,CA,,Non-ref,WestMnts
7815,11241500.0,STEVENSON C A SHAVER LK CA,76.3,18,37.144669,-119.30845900000001,CA,,Non-ref,WestMnts
7816,11242000.0,SAN JOAQUIN R AB WILLOW C NR AUBERRY CA,3358.4,18,37.144391999999996,-119.454577,CA,,Non-ref,WestMnts
7817,11242400.0,NF WILLOW C NR SUGAR PINE CA,43.1,18,37.39772,-119.56625600000001,CA,,Non-ref,WestMnts
7818,11244000.0,NF WILLOW C NR BASS LAKE CA,132.1,18,37.288834,-119.53013899999999,CA,,Non-ref,WestMnts
7819,11246500.0,WILLOW C A MOUTH NR AUBERRY CA,335.4,18,37.150781,-119.46041100000001,CA,,Non-ref,WestMnts
7820,11246700.0,SAN JOAQUIN R NR AUBERRY CA,3785.4,18,37.132171,-119.531526,CA,,Non-ref,WestMnts
7821,11247000.0,SAN JOAQUIN R BL KERCKHOFF PH NR PRATHER CA,3837.6,18,37.079116,-119.560971,CA,,Non-ref,WestMnts
7822,11251000.0,SAN JOAQUIN R BL FRIANT CA,4344.8,18,36.984394,-119.72431200000001,CA,,Non-ref,WestMnts
7823,11253310.0,CANTUA C NR CANTUA CREEK CA,120.4,18,36.402174,-120.43349199999999,CA,yes,Ref,WestXeric
7824,11255575.0,PANOCHE C A I-5 NR SILVER CREEK CA,772.2,18,36.652451,-120.63211899999999,CA,,Non-ref,WestXeric
7825,11257100.0,MIAMI C NR OAKHURST CA,27.3,18,37.393553000000004,-119.65431799999999,CA,,Ref,WestMnts
7826,11257500.0,FRESNO R NR KNOWLES CA,345.8,18,37.237169,-119.774876,CA,,Non-ref,WestMnts
7827,11258000.0,FRESNO R BL HIDDEN DAM NR DAULTON CA,697.7,18,37.097446999999995,-119.889601,CA,,Non-ref,WestXeric
7828,11258900.0,WF CHOWCHILLA R NR MARIPOSA CA,87.2,18,37.420496,-119.87461,CA,,Non-ref,WestXeric
7829,11259000.0,CHOWCHILLA R BL BUCHANAN DAM NR RAYMOND CA,608.8,18,37.215501,-119.991276,CA,,Non-ref,WestXeric
7830,11260480.0,MARIPOSA C NR CATHEYS VALLEY CA,170.6,18,37.398829,-120.00378300000001,CA,,Non-ref,WestXeric
7831,11261500.0,SAN JOAQUIN R A FREMONT FORD BRIDGE CA,21971.8,18,37.309939,-120.93103700000002,CA,,Non-ref,WestXeric
7832,11264500.0,MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA,468.0,18,37.731593,-119.558774,CA,yes,Ref,WestMnts
7833,11266500.0,MERCED R A POHONO BRIDGE NR YOSEMITE CA,833.1,18,37.716871000000005,-119.666279,CA,yes,Ref,WestMnts
7834,11268000.0,SF MERCED R NR EL PORTAL CA,622.9,18,37.65132,-119.885453,CA,,Non-ref,WestMnts
7835,11268001.0,RESULTANT OF COMBINING 11-2665 + 11-2680 CA,622.9,18,37.65132,-119.885453,CA,,Non-ref,WestMnts
7836,11269300.0,MAXWELL C A COULTERVILLE CA,44.3,18,37.716041,-120.18991000000001,CA,,Ref,WestXeric
7837,11269700.0,EXCHEQUER PH A EXCHEQUER CA,2685.9,18,37.583546000000005,-120.27574399999999,CA,,Non-ref,WestMnts
7838,11270900.0,MERCED R BL MERCED FALLS DAM NR SNELL CA,2749.3,18,37.521603000000006,-120.33241100000001,CA,,Non-ref,WestMnts
7839,11271320.0,DRY C NR SNELLING CA,175.1,18,37.554935,-120.46325,CA,,Non-ref,WestXeric
7840,11272500.0,MERCED R NR STEVINSON CA,3311.8,18,37.37077,-120.93048300000001,CA,,Non-ref,WestMnts
7841,11274000.0,SAN JOAQUIN R NR NEWMAN CA,29064.8,18,37.350493,-120.97715,CA,,Non-ref,WestXeric
7842,11274500.0,ORESTIMBA C NR NEWMAN CA,347.8,18,37.315492,-121.125208,CA,yes,Ref,WestXeric
7843,11274538.0,ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA,469.4,18,37.41355,-121.01603999999999,CA,,Non-ref,WestXeric
7844,11274550.0,SAN JOAQUIN R NR CROWS LANDING CA,30039.7,18,37.43188,-121.01382,CA,,Non-ref,WestXeric
7845,11274630.0,DEL PUERTO C NR PATTERSON CA,187.4,18,37.486599,-121.209103,CA,yes,Ref,WestXeric
7846,11274790.0,TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY,775.6,18,37.916588,-119.659894,CA,,Ref,WestMnts
7847,11275000.0,FALLS C NR HETCH HETCHY CA,114.7,18,37.970754,-119.764343,CA,,Ref,WestMnts
7848,11276500.0,TUOLUMNE R NR HETCH HETCHY CA,1179.1,18,37.937421,-119.79823300000001,CA,,Non-ref,WestMnts
7849,11276600.0,TUOLUMNE R AB EARLY INTAKE NR MATHER CA,1248.7,18,37.879368,-119.947126,CA,,Non-ref,WestMnts
7850,11276900.0,TUOLUMNE R BL EARLY INTAKE NR MATHER CA,1255.1,18,37.881591,-119.97018200000001,CA,,Non-ref,WestMnts
7851,11277300.0,CHERRY C BL VALLEY DAM NR HETCH HETCHY CA,305.2,18,37.967698999999996,-119.91740300000001,CA,,Non-ref,WestMnts
7852,11278000.0,ELEANOR C NR HETCH HETCHY CA,207.7,18,37.969088,-119.882124,CA,,Non-ref,WestMnts
7853,11278300.0,CHERRY C NR EARLY INTAKE CA,591.7,18,37.894368,-119.962682,CA,,Non-ref,WestMnts
7854,11278400.0,"CHERRY C BL DION R HOLM PH, NR MATHER CA",610.5,18,37.890202,-119.96990500000001,CA,,Non-ref,WestMnts
7855,11281000.0,SF TUOLUMNE R NR OAKLAND RECREATION CAMP CA,225.2,18,37.821593,-120.01296200000002,CA,,Ref,WestMnts
7856,11282000.0,M TUOLUMNE R A OAKLAND RECREATION CAMP CA,187.3,18,37.828259,-120.011573,CA,,Ref,WestMnts
7857,11283500.0,CLAVEY R NR BUCK MEADOWS CA,375.7,18,37.90048,-120.071852,CA,,Ref,WestMnts
7858,11284400.0,BIG C AB WHITES GULCH NR GROVELAND CA,41.7,18,37.841871000000005,-120.18491000000002,CA,yes,Ref,WestMnts
7859,11284700.0,NF TUOLUMNE R NR LONG BARN CA,58.8,18,38.098809,-120.099631,CA,,Non-ref,WestMnts
7860,11288000.0,TUOLUMNE R AB LA GRANGE DAM NR LA GRANGE CA,3966.5,18,37.709098,-120.41325,CA,,Non-ref,WestMnts
7861,11289650.0,TUOLUMNE R BL LAGRANGE DAM NR LAGRANGE CA,3983.7,18,37.666321,-120.44213899999998,CA,,Non-ref,WestMnts
7862,11290000.0,TUOLUMNE R A MODESTO CA,4759.9,18,37.626875,-120.98798899999998,CA,,Non-ref,WestMnts
7863,11292000.0,MF STANISLAUS R AT KENNEDY MDWS NR DARDANELLE CA,123.3,18,38.297412,-119.74128700000001,CA,,Non-ref,WestMnts
7864,11292500.0,CLARK FORK STANISLAUS R NR DARDANELLE CA,174.8,18,38.363801,-119.871292,CA,,Ref,WestMnts
7865,11292700.0,MF STANISLAUS R A HELLS HALF ACRE BRIDGE CA,737.4,18,38.24686,-120.031852,CA,,Non-ref,WestMnts
7866,11292900.0,MF STANISLAUS R BL BEARDSLEY DAM CA,813.5,18,38.193251000000004,-120.099076,CA,,Non-ref,WestMnts
7867,11293372.0,NF STANISLAUS R BL UTICA RES NR BEAR VALLEY CA,42.4,18,38.441109999999995,-120.00278,CA,,Non-ref,WestMnts
7868,11293462.0,SILVER C BL LK ALPINE NR BEAR VALLEY CA,13.4,18,38.47083,-120.005,CA,,Non-ref,WestMnts
7869,11293500.0,NF STANISLAUS R BL SILVER C CA,73.5,18,38.439356,-120.01574099999999,CA,,Non-ref,WestMnts
7870,11293600.0,NF STANISLAUS R BL DIV DAM NR BIG MDW CA,74.1,18,38.434356,-120.01879699999999,CA,,Non-ref,WestMnts
7871,11294000.0,HIGHLAND C BL SPICER MEADOWS RES CA,119.0,18,38.392967999999996,-119.999074,CA,,Non-ref,WestMnts
7872,11294500.0,NF STANISLAUS R NR AVERY CA,427.8,18,38.245751,-120.28991699999999,CA,,Non-ref,WestMnts
7873,11295230.0,BEAVER CR BEL DIV DAM NR ARNOLD CA,76.4,18,38.23297,-120.28047,CA,,Non-ref,WestMnts
7874,11295270.0,NF STANISLAUS R BL MCKAYS POINT DAM NR AVERY CA,430.3,18,38.2327,-120.29353,CA,,Non-ref,WestMnts
7875,11295300.0,NF STANISLAUS R BL BEAVER C NR HATHAWAY PINES CA,520.2,18,38.20714,-120.31714,CA,,Non-ref,WestMnts
7876,11295340.0,MILL C BL HUNTER RES A HATHAWAY PINES CA,33.4,18,38.19806,-120.36,CA,,Non-ref,WestMnts
7877,11295400.0,STANISLAUS R NR HATHAWAY PINES CA,1628.1,18,38.141309,-120.372974,CA,,Non-ref,WestMnts
7878,11296500.0,SF STANISLAUS R A STRAWBERRY CA,116.7,18,38.197417,-120.008518,CA,,Non-ref,WestMnts
7879,11297200.0,SF STANISLAUS R NR STRAWBERRY CA,125.3,18,38.1777,-120.04685,CA,,Non-ref,WestMnts
7880,11298000.0,SF STANISLAUS R NR LONG BARN CA,173.7,18,38.092421,-120.168244,CA,,Non-ref,WestMnts
7881,11298650.0,ANGELS C BL MURPHYS AFTERBAY NR MURPHYS CA,5.7,18,38.15139,-120.44028,CA,,Non-ref,WestMnts
7882,11298700.0,ANGELS C BL UTICA D DIV DAM NR MURPHYS CA,14.8,18,38.13075,-120.4852,CA,,Non-ref,WestMnts
7883,11299200.0,NEW MELONES PP BL NEW MELONES DAM NR SONORA CA,2341.6,18,37.946314,-120.528255,CA,,Non-ref,WestMnts
7884,11299600.0,BLACK C NR COPPEROPOLIS CA,37.3,18,37.961036,-120.61520300000001,CA,yes,Ref,WestXeric
7885,11302000.0,STANISLAUS R BL GOODWIN DAM NR KNIGHTS FERRY CA,2539.6,18,37.851594,-120.63798200000001,CA,,Non-ref,WestMnts
7886,11303000.0,STANISLAUS R A RIPON CA,2864.9,18,37.729651000000004,-121.11049299999999,CA,,Non-ref,WestMnts
7887,11306000.0,SF CALAVERAS R NR SAN ANDREAS CA,305.7,18,38.144365,-120.66381899999999,CA,,Non-ref,WestXeric
7888,11308000.0,NF CALAVERAS R NR SAN ANDREAS CA,221.0,18,38.221307,-120.699377,CA,,Non-ref,WestMnts
7889,11308900.0,CALAVERAS R BL NEW HOGAN DAM NR VALLEY SPRINGS CA,964.6,18,38.147976,-120.82493600000001,CA,,Non-ref,WestXeric
7890,11309000.0,COSGROVE C NR VALLEY SPRINGS CA,54.5,18,38.153253,-120.836881,CA,,Non-ref,WestXeric
7891,11312000.0,BEAR C NR LOCKEFORD CA,122.0,18,38.152696999999996,-121.138833,CA,,Non-ref,WestXeric
7892,11313472.0,UP BLUE LK OUTLET NR MARKLEEVILLE CA,8.0,18,38.6263,-119.93713000000001,CA,,Non-ref,WestMnts
7893,11313477.0,LO BLUE LK OUTLET NR MARKLEEVILLE CA,12.4,18,38.60658,-119.92629,CA,,Non-ref,WestMnts
7894,11313485.0,MEADOW LK OUTLET NR MARKLEEVILLE CA,14.8,18,38.59796,-119.97878999999999,CA,,Non-ref,WestMnts
7895,11314500.0,NF MOKELUMNE R BL SALT SPRINGS DAM CA,441.0,18,38.493522999999996,-120.221027,CA,,Non-ref,WestMnts
7896,11315000.0,COLE C NR SALT SPRINGS DAM CA,54.0,18,38.519078,-120.21269299999999,CA,yes,Ref,WestMnts
7897,11315030.0,COLE C BL DIV DAM NR SALT SPRINGS DAM CA,56.1,18,38.51491,-120.21575,CA,,Non-ref,WestMnts
7898,11315900.0,BEAR R BL LO BEAR R DAM CA,96.6,18,38.5363,-120.25769,CA,,Non-ref,WestMnts
7899,11316000.0,BEAR R NR SALT SPRINGS DAM CA,123.2,18,38.493522999999996,-120.28936200000001,CA,,Non-ref,WestMnts
7900,11316100.0,BEAR R BL BEAR R DIV DAM CA,123.6,18,38.49241,-120.2902,CA,,Non-ref,WestMnts
7901,11316600.0,NF MOKELUMNE R AB TIGER C CA,862.3,18,38.446577000000005,-120.490202,CA,,Non-ref,WestMnts
7902,11316605.0,TIGER C BL REGULATOR RES NR PIONEER CA,20.6,18,38.47694,-120.45306000000001,CA,,Non-ref,WestMnts
7903,11316670.0,NF MOKELUMNE R BL TIGER C RES NR WEST PT CA,925.2,18,38.44019,-120.50493,CA,,Non-ref,WestMnts
7904,11316700.0,NF MOKELUMNE R BL ELECTR DIV DAM NR WEST PT CA,945.0,18,38.42074,-120.54993,CA,,Non-ref,WestMnts
7905,11316800.0,FOREST C NR WILSEYVILLE CA,54.5,18,38.403246,-120.446868,CA,,Non-ref,WestMnts
7906,11317000.0,MF MOKELUMNE R A WEST POINT CA,177.7,18,38.389634,-120.52659299999999,CA,,Non-ref,WestMnts
7907,11318500.0,SF MOKELUMNE R NR WEST POINT CA,194.2,18,38.368246,-120.545482,CA,,Non-ref,WestMnts
7908,11319500.0,MOKELUMNE R NR MOKELUMNE HILL CA,1419.0,18,38.312692999999996,-120.720211,CA,,Non-ref,WestMnts
7909,11323500.0,MOKELUMNE R BL CAMANCHE DAM CA,1626.5,18,38.220473,-121.03966499999999,CA,,Non-ref,WestMnts
7910,11325500.0,MOKELUMNE R A WOODBRIDGE CA,1709.4,18,38.158528999999994,-121.303559,CA,,Non-ref,WestMnts
7911,11327000.0,SUTTER C NR SUTTER CREEK CA,124.0,18,38.395745,-120.781324,CA,,Non-ref,WestMnts
7912,11329500.0,DRY C NR GALT CA,840.6,18,38.247971,-121.226891,CA,,Non-ref,WestXeric
7913,11333000.0,CAMP C NR SOMERSET CA,162.2,18,38.657127,-120.66381899999999,CA,,Non-ref,WestMnts
7914,11333500.0,NF COSUMNES R NR EL DORADO CA,532.2,18,38.588795000000005,-120.84493700000002,CA,,Non-ref,WestMnts
7915,11334300.0,SF COSUMNES R NR RIVER PINES CA,166.3,18,38.556851,-120.793268,CA,,Ref,WestMnts
7916,11335000.0,COSUMNES R A MICHIGAN BAR CA,1389.4,18,38.500186,-121.045221,CA,,Non-ref,WestMnts
7917,11335655.0,DEER C NR CAMERON PARK CA,44.9,18,38.62389,-120.99361,CA,,Non-ref,WestXeric
7918,11336000.0,COSUMNES R A MCCONNELL CA,1870.8,18,38.357968,-121.34383899999999,CA,,Non-ref,WestMnts
7919,11336580.0,MORRISON C NR SACRAMENTO CA,106.0,18,38.498518,-121.45273200000001,CA,,Non-ref,WestXeric
7920,11336585.0,LAGUNA C NR ELK GROVE CA,82.0,18,38.423243,-121.353284,CA,,Non-ref,WestXeric
7921,11337500.0,MARSH C NR BYRON CA,110.5,18,37.873258,-121.727175,CA,,Ref,WestXeric
7922,11337600.0,MARSH C A BRENTWOOD CA,178.5,18,37.9627,-121.68745,CA,,Non-ref,WestXeric
7925,11341400.0,SACRAMENTO R NR MT SHASTA CA,343.9,18,41.266542,-122.311677,CA,,Non-ref,WestMnts
7926,11342000.0,SACRAMENTO R A DELTA CA,1099.3,18,40.939594,-122.417235,CA,,Non-ref,WestMnts
7927,11345500.0,SF PIT R NR LIKELY CA,672.2,18,41.230729,-120.437173,CA,,Non-ref,WestMnts
7928,11348500.0,PIT R NR CANBY CA,3884.1,18,41.406001,-120.927746,CA,,Non-ref,WestMnts
7929,11350500.0,ASH C A ADIN CA,669.4,18,41.198223999999996,-120.943301,CA,,Non-ref,WestMnts
7930,11352000.0,PIT R NR BIEBER CA,6311.1,18,41.015166,-121.15469399999999,CA,,Non-ref,WestMnts
7931,11355010.0,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,9692.3,18,40.983218,-121.511927,CA,,Non-ref,WestMnts
7932,11355500.0,HAT C NR HAT CREEK CA,312.8,18,40.68655,-121.424699,CA,,Ref,WestMnts
7933,11358700.0,HAT C BL HAT NO 1 DIV DAM NR BURNEY CA,1482.7,18,40.91877,-121.55165,CA,,Non-ref,WestMnts
7934,11360500.0,BURNEY C A PARK AVENUE NR BURNEY CA,236.1,18,40.87627,-121.671377,CA,,Non-ref,WestMnts
7935,11362500.0,PIT R BL PIT NO 4 DAM CA,11996.1,18,40.973492,-121.779435,CA,,Non-ref,WestMnts
7936,11362950.0,EF NELSON C BL DIV TO NELSON C PP NR BIG BEND CA,21.6,18,41.04016,-121.87555,CA,,Non-ref,WestMnts
7937,11363000.0,PIT R A BIG BEND CA,12160.9,18,41.019324,-121.911107,CA,,Non-ref,WestMnts
7938,11363930.0,IRON CANYON C BL IRON CANYON DAM NR BIG BEND CA,29.3,18,41.039324,-121.985276,CA,,Non-ref,WestMnts
7939,11364200.0,ROARING C BLW DIV TO ROARING C PP NR MONTGMRY C CA,89.6,18,40.88932,-121.95083000000001,CA,,Non-ref,WestMnts
7940,11364300.0,HATCHET C BL DIV TO HATCHET C PP NR MNTGMRY C CA,79.7,18,40.87738,-121.86638,CA,,Ref,WestMnts
7941,11365000.0,PIT R NR MONTGOMERY CREEK CA,12787.6,18,40.843211,-122.01722099999999,CA,,Non-ref,WestMnts
7942,11367500.0,MCCLOUD R NR MCCLOUD CA,944.0,18,41.188213,-122.06555700000001,CA,,Non-ref,WestMnts
7943,11367760.0,MCCLOUD R BL MCCLOUD DAM NR MCCLOUD CA,1050.9,18,41.12516,-122.06861,CA,,Non-ref,WestMnts
7944,11367800.0,MCCLOUD R A AH-DI-NA NR MCCLOUD CA,1112.6,18,41.110712,-122.09611299999999,CA,,Non-ref,WestMnts
7945,11368000.0,MCCLOUD R AB SHASTA LK CA,1569.7,18,40.958208,-122.219728,CA,,Non-ref,WestMnts
7946,11370500.0,SACRAMENTO R A KESWICK CA,16721.3,18,40.600984000000004,-122.444455,CA,,Non-ref,WestMnts
7947,11371000.0,CLEAR C A FRENCH GULCH CA,298.4,18,40.69487,-122.636684,CA,,Ref,WestMnts
7948,11372000.0,CLEAR C NR IGO CA,589.9,18,40.513206,-122.52418,CA,,Non-ref,WestMnts
7949,11374000.0,COW C NR MILLVILLE CA,1096.2,18,40.505152,-122.23333500000001,CA,,Non-ref,WestXeric
7950,11375700.0,NF COTTONWOOD C NR IGO CA,228.4,18,40.442095,-122.55028999999999,CA,,Non-ref,WestXeric
7951,11376000.0,COTTONWOOD C NR COTTONWOOD CA,2312.5,18,40.387097999999995,-122.23861200000002,CA,,Non-ref,WestXeric
7952,11376025.0,NF BATTLE C BL MCCUMBER DAM NR MANZANITA LAKE CA,68.0,18,40.53738,-121.73248799999999,CA,,Non-ref,WestMnts
7953,11376040.0,NF BATTLE C BL DIV TO AL SMITH CN NR MANTON CA,189.3,18,40.51266,-121.78998999999999,CA,,Non-ref,WestMnts
7954,11376050.0,NF BATTLE C BL DIV TO KESWICK CN NR MANTON CA,191.8,18,40.49988,-121.80916,CA,,Non-ref,WestMnts
7955,11376140.0,NF BATTLE C BL DIV TO XCOUNTRY CN NR MANTON CA,367.7,18,40.45432,-121.86081999999999,CA,,Non-ref,WestMnts
7956,11376150.0,NF BATTLE C BL DIV TO EAGLE CY CN NR MANTON CA,486.2,18,40.423770000000005,-121.92027,CA,,Non-ref,WestMnts
7957,11376160.0,NF BATTLE C BL DIV TO WILDCAT CN NR MANTON CA,490.5,18,40.420429999999996,-121.9611,CA,,Non-ref,WestMnts
7958,11376420.0,SF BATTLE C BL DIV TO S CN NR MANTON CA,171.3,18,40.36877,-121.79776000000001,CA,,Non-ref,WestMnts
7959,11376440.0,SF BATTLE C BL DIV TO INSKIP CN NR MANTON CA,228.4,18,40.39516,-121.8836,CA,,Non-ref,WestMnts
7960,11376460.0,SF BATTLE C BL DIV TO COLEMAN CN NR MANTON CA,306.4,18,40.40266,-121.96833000000001,CA,,Non-ref,WestMnts
7961,11376550.0,BATTLE C BL COLEMAN FISH HATCHERY NR COTTONWOOD CA,935.5,18,40.39821,-122.146387,CA,,Non-ref,WestMnts
7962,11377100.0,SACRAMENTO R AB BEND BRIDGE NR RED BLUFF CA,23559.9,18,40.288488,-122.186664,CA,,Non-ref,WestMnts
7963,11378800.0,RED BANK C NR RED BLUFF CA,231.6,18,40.090154,-122.41361200000001,CA,,Non-ref,WestXeric
7964,11379000.0,ANTELOPE C NR RED BLUFF CA,319.0,18,40.203767,-122.11832700000001,CA,,Ref,WestXeric
7965,11379500.0,ELDER C NR PASKENTA CA,239.7,18,40.024598,-122.509724,CA,,Non-ref,WestXeric
7966,11380500.0,ELDER C A GERBER CA,357.2,18,40.051268,-122.165825,CA,,Non-ref,WestXeric
7967,11381500.0,MILL C NR LOS MOLINOS CA,337.6,18,40.054602,-122.02415400000001,CA,yes,Ref,WestMnts
7968,11382000.0,THOMES C A PASKENTA CA,528.6,18,39.887655,-122.52916599999999,CA,,Non-ref,WestMnts
7969,11383500.0,DEER C NR VINA CA,539.8,18,40.014047,-121.948318,CA,yes,Ref,WestMnts
7970,11383730.0,SACRAMENTO R A VINA BRIDGE NR VINA CA,29840.9,18,39.909325,-122.093042,CA,,Non-ref,WestMnts
7971,11383800.0,SACRAMENTO R NR HAMILTON CITY CA,32763.3,18,39.751549,-121.99553600000002,CA,,Non-ref,WestMnts
7972,11384000.0,BIG CHICO C NR CHICO CA,187.8,18,39.776272999999996,-121.75386599999999,CA,,Ref,WestMnts
7973,11388000.0,STONY C BL BLACK BUTTE DAM NR ORLAND CA,1921.4,18,39.818490000000004,-122.324991,CA,,Non-ref,WestXeric
7974,11388500.0,STONY C NR HAMILTON CITY CA,2009.5,18,39.723493,-122.047481,CA,,Non-ref,WestXeric
7975,11389000.0,SACRAMENTO R A BUTTE CITY CA,31681.0,18,39.457663000000004,-121.994142,CA,,Non-ref,WestMnts
7976,11389500.0,SACRAMENTO R A COLUSA CA,31751.8,18,39.214057000000004,-122.000251,CA,,Non-ref,WestMnts
7977,11389720.0,BUTTE C BL DIV DAM NR STIRLING CITY,158.5,18,39.98127,-121.58859,CA,,Non-ref,WestMnts
7978,11389740.0,BUTTE C BL FKS OF BUTTE DIV DAM NR DE SABLA CA,249.0,18,39.901270000000004,-121.62442,CA,,Non-ref,WestMnts
7979,11390000.0,BUTTE C NR CHICO CA,383.3,18,39.725995000000005,-121.70886399999999,CA,,Non-ref,WestMnts
7980,11390500.0,SACRAMENTO R BL WILKINS SLOUGH NR GRIMES CA,36187.8,18,39.009895,-121.82468999999999,CA,,Non-ref,WestMnts
7981,11390672.0,STONE CORRAL C NR SITES CA,99.5,18,39.288221,-122.30109099999999,CA,,Ref,WestXeric
7982,11391000.0,SACRAMENTO R A KNIGHTS LANDING CA,39992.6,18,38.802957,-121.716353,CA,,Non-ref,WestMnts
7983,11391400.0,L LAST CHANCE C BL FRENCHMAN DAM NR CHILCOOT CA,210.8,18,39.893237,-120.189095,CA,,Non-ref,WestMnts
7984,11391500.0,BIG GRIZZLY C AT GRIZZLY VALLEY DAM NR PORTOLA CA,112.8,18,39.883789,-120.47660400000001,CA,,Non-ref,WestMnts
7985,11392500.0,MF FEATHER R NR CLIO CA,1776.8,18,39.753788,-120.596051,CA,,Non-ref,WestMnts
7986,11394500.0,MF FEATHER R NR MERRIMAC CA,2750.7,18,39.708220000000004,-121.270518,CA,,Non-ref,WestMnts
7987,11395030.0,SF FEATHER R BL LITTLE GRASS VALLEY DAM CA,67.2,18,39.723781,-121.022178,CA,,Non-ref,WestMnts
7988,11395200.0,SF FEATHER R BL DIV DAM NR STRAWBERRY VALLEY CA,97.7,18,39.64739,-121.118847,CA,,Non-ref,WestMnts
7989,11396000.0,LOST C NR CLIPPER MILLS CA,77.7,18,39.573501,-121.141625,CA,,Non-ref,WestMnts
7990,11396200.0,SF FEATHER R BL FORBESTOWN DAM CA,226.6,18,39.551277,-121.209405,CA,,Non-ref,WestMnts
7991,11396350.0,SF FEATHER R A PONDEROSA DAM CA,278.4,18,39.547665,-121.30413,CA,,Non-ref,WestMnts
7992,11396400.0,SUCKER RUN NR FORBESTOWN CA,48.8,18,39.553221,-121.30218500000001,CA,,Non-ref,WestMnts
7993,11399500.0,NF FEATHER R NR PRATTVILLE CA,1284.8,18,40.168221,-121.09301599999999,CA,,Non-ref,WestMnts
7994,11400500.0,BUTT C BL ALMANOR-BUTT C TU NR PRATTVILLE CA,168.2,18,40.187108,-121.188019,CA,,Non-ref,WestMnts
7995,11401112.0,NF FEATHER R BL BELDEN DAM CA,1582.3,18,40.071276,-121.16468400000001,CA,,Non-ref,WestMnts
7996,11401165.0,SB WARD C BL DIV DAM NR GENESEE CA,17.7,18,40.00184,-120.70299999999999,CA,,Non-ref,WestMnts
7997,11401200.0,INDIAN C NR TAYLORSVILLE CA,1366.5,18,40.047948,-120.818008,CA,,Non-ref,WestMnts
7998,11401500.0,INDIAN C NR CRESCENT MILLS CA,1914.4,18,40.077946999999995,-120.92801100000001,CA,,Non-ref,WestMnts
7999,11402000.0,SPANISH C AB BLACKHAWK C AT KEDDIE CA,475.0,18,40.002947,-120.954399,CA,,Non-ref,WestMnts
8000,11403000.0,EB OF NF FEATHER R NR RICH BAR CA,2659.7,18,40.010442,-121.218575,CA,,Non-ref,WestMnts
8001,11403200.0,NF FEATHER R BL ROCK C DIV DAM CA,4680.4,18,39.980163,-121.27691000000002,CA,,Non-ref,WestMnts
8002,11403530.0,BUCKS C BL DIV DAM NR BUCKS LODGE CA,80.4,18,39.90433,-121.2308,CA,,Non-ref,WestMnts
8003,11403800.0,ROCK C PH NR STORRIE CA,4862.7,18,39.905440999999996,-121.345244,CA,,Non-ref,WestMnts
8004,11404300.0,GRIZZLY C BL DIV DAM CA,38.3,18,39.891275,-121.29413100000001,CA,,Non-ref,WestMnts
8005,11404330.0,NF FEATHER R BL GRIZZLY C CA,5052.0,18,39.852385,-121.392467,CA,,Non-ref,WestMnts
8006,11404500.0,NF FEATHER R A PULGA CA,5148.7,18,39.794329,-121.45163500000001,CA,,Non-ref,WestMnts
